Date,Adj Close,Close,High,Low,Open,Volume,ticker,daily_return,ma_5,ma_10,momentum_14,volume_zscore_20,label
2015-01-30,34.48323440551758,52.880001068115234,53.900001525878906,51.5,51.75,10200500,VLO,0.01536086663795655,33.764617919921875,32.354115867614745,2.758394241333008,0.40337102932856744,BUY
2015-02-02,35.50050735473633,54.439998626708984,54.439998626708984,52.91999816894531,53.400001525878906,9905800,VLO,0.029500508486407506,34.188482666015624,32.943617248535155,4.610363006591797,0.17782028469019398,HOLD
2015-02-03,35.46139144897461,54.380001068115234,54.869998931884766,53.5099983215332,54.689998626708984,10521100,VLO,-0.0011018407531716568,34.599307250976565,33.456821823120116,5.497234344482422,0.43795780765538056,BUY
2015-02-04,35.4026985168457,54.290000915527344,54.70000076293945,53.41999816894531,54.0,7770500,VLO,-0.0016551220843479264,34.96187744140625,33.91981582641601,6.149335861206055,-1.002840596088818,BUY
2015-02-05,35.87220001220703,55.0099983215332,55.220001220703125,54.0099983215332,54.65999984741211,6612200,VLO,0.013261743172993556,35.34400634765625,34.376939392089845,7.134006500244141,-1.468840591654036,HOLD
2015-02-06,35.77438735961914,54.86000061035156,55.459999084472656,54.400001525878906,55.29999923706055,7786200,VLO,-0.002726697904076314,35.602236938476565,34.68342742919922,6.168893814086914,-0.8396684428522783,BUY
2015-02-09,35.767826080322266,54.45000076293945,54.83000183105469,54.0,54.59000015258789,5036300,VLO,-0.00018340717427023367,35.65570068359375,34.92209167480469,5.438480377197266,-1.8958948459173335,BUY
2015-02-10,36.47071075439453,55.52000045776367,55.540000915527344,54.11000061035156,54.41999816894531,7759700,VLO,0.019651310999271532,35.857564544677736,35.22843589782715,5.6979522705078125,-0.7245435304906519,BUY
2015-02-11,36.3656005859375,55.36000061035156,55.9900016784668,54.900001525878906,55.41999816894531,6647300,VLO,-0.002882043324158867,36.05014495849609,35.506011199951175,5.06463623046875,-1.1050975084798988,BUY
2015-02-12,37.14729309082031,56.54999923706055,57.06999969482422,55.279998779296875,55.63999938964844,10149300,VLO,0.02149538278724572,36.30516357421875,35.8245849609375,4.437786102294922,0.5742325321720071,BUY
2015-02-13,38.49394226074219,58.599998474121094,58.970001220703125,57.38999938964844,57.81999969482422,13179700,VLO,0.036251609683362274,36.84907455444336,36.225655746459964,5.112758636474609,1.8743532574797903,BUY
2015-02-17,38.57933044433594,58.72999954223633,59.380001068115234,58.16999816894531,58.59000015258789,8450100,VLO,0.002218223922490603,37.41137542724609,36.533538055419925,5.172061920166016,-0.26126938279811557,BUY
2015-02-18,38.934051513671875,59.27000045776367,59.43000030517578,58.47999954223633,59.2599983215332,6655700,VLO,0.0091945885335607,37.90404357910156,36.88080406188965,5.344203948974609,-1.0104993319242044,BUY
2015-02-19,39.53182601928711,60.18000030517578,60.68000030517578,58.9900016784668,59.20000076293945,7449200,VLO,0.015353514016010372,38.537288665771484,37.29371681213379,5.570270538330078,-0.6750533820766694,BUY
2015-02-20,39.88654708862305,60.720001220703125,60.75,59.47999954223633,60.22999954223633,6927900,VLO,0.00897305045213126,39.085139465332034,37.69515151977539,5.403312683105469,-0.8448217975089496,BUY
2015-02-23,41.05581283569336,62.5,62.90999984741211,60.540000915527344,60.630001068115234,9827200,VLO,0.029314789883224224,39.597513580322264,38.22329406738281,5.555305480957031,0.48777065159393385,SELL
2015-02-24,40.4646110534668,61.599998474121094,62.63999938964844,60.91999816894531,62.400001525878906,6310400,VLO,-0.01439995317088405,39.974569702148436,38.692972564697264,5.0032196044921875,-1.013761218434248,HOLD
2015-02-25,40.247833251953125,61.27000045776367,61.66999816894531,60.79999923706055,61.279998779296875,5407500,VLO,-0.005357219453493323,40.237326049804686,39.070684814453124,4.845134735107422,-1.3479032130624353,HOLD
2015-02-26,40.707664489746094,61.970001220703125,62.79999923706055,61.349998474121094,61.369998931884766,7633500,VLO,0.011424993611815148,40.472493743896486,39.50489120483398,4.8354644775390625,-0.3054367245527049,SELL
2015-02-27,40.52374267578125,61.689998626708984,62.7400016784668,61.540000915527344,61.970001220703125,8224900,VLO,-0.004518112652008632,40.59993286132813,39.84253616333008,4.749355316162109,0.05133402675736478,SELL
2015-03-02,38.53990936279297,58.66999816894531,61.220001220703125,58.20000076293945,61.130001068115234,13063700,VLO,-0.04895483936072631,40.09675216674805,39.84713287353516,2.772083282470703,2.1465295700075036,HOLD
2015-03-03,39.46613311767578,60.08000183105469,60.189998626708984,59.08000183105469,59.099998474121094,6377700,VLO,0.024032847253579792,39.897056579589844,39.93581314086914,2.99542236328125,-0.7648394354285019,HOLD
2015-03-04,38.809226989746094,59.08000183105469,59.61000061035156,58.38999938964844,59.61000061035156,7102100,VLO,-0.0166448059649269,39.609335327148436,39.92333068847656,2.4436264038085938,-0.3758613756448951,HOLD
2015-03-05,39.38731384277344,59.959999084472656,60.439998626708984,59.279998779296875,59.43000030517578,6580400,VLO,0.014895603387825362,39.3452651977539,39.9088794708252,2.240020751953125,-0.583140299990986,SELL
2015-03-06,38.58590316772461,58.7400016784668,60.290000915527344,58.47999954223633,59.15999984741211,5741000,VLO,-0.020346923840704245,38.95769729614258,39.77881507873535,0.09196090698242188,-0.9314535626220032,SELL
2015-03-09,38.49394226074219,58.599998474121094,59.689998626708984,58.54999923706055,58.560001373291016,6147500,VLO,-0.002383277296443942,38.94850387573242,39.52262802124024,-0.08538818359375,-0.7023492074696293,SELL
2015-03-10,37.948707580566406,57.77000045776367,58.310001373291016,57.22999954223633,58.25,6435400,VLO,-0.014164168389992016,38.64501876831055,39.2710376739502,-0.9853439331054688,-0.6244427986899678,HOLD
2015-03-11,37.92900466918945,57.7400016784668,57.81999969482422,56.29999923706055,56.29999923706055,10910800,VLO,-0.0005191984821913964,38.46897430419922,39.039154815673825,-1.6028213500976562,1.2834508378297298,BUY
2015-03-12,37.95528030395508,57.779998779296875,59.279998779296875,57.65999984741211,58.13999938964844,7140100,VLO,0.0006927583519471536,38.18256759643555,38.763916397094725,-1.9312667846679688,-0.3698950557816055,BUY
2015-03-13,38.44795608520508,58.529998779296875,58.72999954223633,57.7599983215332,57.959999084472656,5127100,VLO,0.012980427948483975,38.15497817993164,38.55633773803711,-2.6078567504882812,-1.1280103552822216,BUY
2015-03-16,39.19024658203125,59.65999984741211,59.70000076293945,58.029998779296875,58.36000061035156,5317200,VLO,0.01930637080372155,38.29423904418945,38.62137145996094,-1.2743644714355469,-1.0213895121964196,BUY
2015-03-17,39.347896575927734,59.900001525878906,60.13999938964844,58.38999938964844,59.41999816894531,5471900,VLO,0.004022684408644839,38.57407684326172,38.609547805786136,-0.8999366760253906,-0.8577843550714518,BUY
2015-03-18,40.70108413696289,61.959999084472656,62.54999923706055,59.59000015258789,59.9900016784668,8494300,VLO,0.03439034049568512,39.128492736816405,38.79873352050781,-0.006580352783203125,0.598293215548072,HOLD
2015-03-19,39.9390983581543,60.79999923706055,61.52000045776367,60.40999984741211,61.36000061035156,5156600,VLO,-0.018721510617369375,39.52525634765625,38.8539119720459,-0.5846443176269531,-0.9695340297965318,BUY
2015-03-20,40.4317626953125,61.54999923706055,62.220001220703125,60.849998474121094,61.11000061035156,10391800,VLO,0.01233538956588931,39.922017669677736,39.03849792480469,1.8918533325195312,1.3881390175884736,HOLD
2015-03-23,41.049232482910156,62.4900016784668,62.81999969482422,61.689998626708984,61.790000915527344,7250700,VLO,0.015271898785388371,40.29381484985352,39.294026947021486,1.583099365234375,0.017226905051134837,BUY
2015-03-24,40.773345947265625,62.06999969482422,62.709999084472656,61.88999938964844,62.20000076293945,7275500,VLO,-0.006720869525621231,40.578904724121095,39.576490783691405,1.9641189575195312,0.00617901328591877,BUY
2015-03-25,41.89662551879883,63.779998779296875,64.48999786376953,62.75,62.84000015258789,10707100,VLO,0.02754935964750116,40.81801300048828,39.973252868652345,2.5093116760253906,1.450380223628532,SELL
2015-03-26,41.633888244628906,63.380001068115234,64.45999908447266,63.0099983215332,64.41000366210938,7688300,VLO,-0.006271084387262427,41.1569709777832,40.34111366271973,3.047985076904297,0.07210880831568514,HOLD
2015-03-27,40.6419677734375,61.869998931884766,64.4000015258789,61.400001525878906,64.30000305175781,7746800,VLO,-0.02382483387963097,41.199011993408206,40.56051483154297,2.1480255126953125,0.10996410535358854,BUY
2015-03-30,41.88349914550781,63.7599983215332,63.869998931884766,62.0,62.119998931884766,7052900,VLO,0.030548013299733556,41.365865325927736,40.829840087890624,3.9347915649414062,-0.08719157896087405,HOLD
2015-03-31,41.79153060913086,63.619998931884766,64.16999816894531,62.959999084472656,63.08000183105469,5371300,VLO,-0.002195817881821327,41.56950225830078,41.07420349121094,3.8625259399414062,-0.9955148924569126,SELL
2015-04-01,41.67987060546875,63.45000076293945,64.27999877929688,63.369998931884766,63.970001220703125,7650700,VLO,-0.002671833312506422,41.52615127563477,41.172082138061526,3.724590301513672,0.26055492791588186,SELL
